,background,1,2,3,4
123,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
124,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
125,0.399980002,0.399980002,2.00E-05,2.00E-05,0.2
126,0.222221914,0.777769753,2.78E-06,2.78E-06,2.78E-06
127,0.421046815,0.578937396,5.26E-06,5.26E-06,5.26E-06
128,0.749931259,0.249993751,2.50E-05,2.50E-05,2.50E-05
129,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
130,0.624973439,0.125004687,1.25E-05,1.25E-05,0.249996875
131,1.00E-04,0.9996002,1.00E-04,1.00E-04,1.00E-04
132,0.24999875,0.74998625,5.00E-06,5.00E-06,5.00E-06
133,0.294114879,0.705867474,5.88E-06,5.88E-06,5.88E-06
134,0.333327778,0.666647223,8.33E-06,8.33E-06,8.33E-06
135,0.999973334,6.67E-06,6.67E-06,6.67E-06,6.67E-06
136,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
137,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
138,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
139,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
140,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
141,0.749965627,0.125004687,0.125004687,1.25E-05,1.25E-05
142,0.499962505,0.249993751,0.249993751,2.50E-05,2.50E-05
143,0.874957815,0.125004687,1.25E-05,1.25E-05,1.25E-05
144,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
145,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
146,0.857095922,1.43E-05,0.142861224,1.43E-05,1.43E-05
147,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
148,0.9996002,1.00E-04,1.00E-04,1.00E-04,1.00E-04
149,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
150,0.599986667,6.67E-06,0.133335555,6.67E-06,0.266664445
151,0.722207716,0.055559568,5.56E-06,0.055559568,0.166667593
152,0.599960004,2.00E-05,0.2,2.00E-05,0.2
153,1.00E-04,1.00E-04,0.9996002,1.00E-04,1.00E-04
154,0.499962505,2.50E-05,0.499962505,2.50E-05,2.50E-05
155,2.50E-05,2.50E-05,0.999900012,2.50E-05,2.50E-05
156,0.2999975,5.00E-06,0.6999875,5.00E-06,5.00E-06
157,0.374989063,1.25E-05,0.624973439,1.25E-05,1.25E-05
158,0.424239027,3.03E-06,0.575751883,3.03E-06,3.03E-06
159,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
160,0.374989063,1.25E-05,1.25E-05,1.25E-05,0.624973439
161,0.562488672,0.125002344,0.125002344,0.187500391,6.25E-06
162,0.9996002,1.00E-04,1.00E-04,1.00E-04,1.00E-04
